split,task,regime,seed,stress,hidden_load,invalid_load,moved_load,substitute_load,hazard_load,reappear_load,human_load,change_load,oracle_success_probability
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,1,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.866494
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,2,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.86739
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,3,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.876873
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,4,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.879262
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,5,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.8758
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,6,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.876061
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,7,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.854122
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,8,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.870397
delayed_reappearance_shift,mobile_pick_and_place,delayed_reappearance,9,0.56,0.675616,0.163571,0.36448,0.105408,0.2964,0.609408,0.094611,0.160832,0.856925
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,0,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.853548
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,1,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.844113
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,2,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.864117
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,3,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.860631
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,4,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.858579
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,5,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.873259
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,6,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.851153
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,7,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.854362
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,8,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.831977
delayed_reappearance_shift,mobile_pick_and_place,cascading_disappearing_goal,9,0.56,0.709397,0.528461,0.710736,0.216672,0.509808,0.372416,0.159345,0.379104,0.859023
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,0,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.867102
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,1,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.864652
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,2,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.865669
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,3,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.864445
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,4,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.870785
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,5,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.863686
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,6,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.879643
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,7,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.86112
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,8,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.874182
delayed_reappearance_shift,cabinet_restocking,visual_occlusion,9,0.56,0.725894,0.055363,0.127568,0.06793,0.146016,0.67712,0.05928,0.045952,0.868096
delayed_reappearance_shift,cabinet_restocking,object_moved,0,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.881008
delayed_reappearance_shift,cabinet_restocking,object_moved,1,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.868641
delayed_reappearance_shift,cabinet_restocking,object_moved,2,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.865947
delayed_reappearance_shift,cabinet_restocking,object_moved,3,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.878562
delayed_reappearance_shift,cabinet_restocking,object_moved,4,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.866336
delayed_reappearance_shift,cabinet_restocking,object_moved,5,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.866533
delayed_reappearance_shift,cabinet_restocking,object_moved,6,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.866024
delayed_reappearance_shift,cabinet_restocking,object_moved,7,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.865195
delayed_reappearance_shift,cabinet_restocking,object_moved,8,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.867492
delayed_reappearance_shift,cabinet_restocking,object_moved,9,0.56,0.34645,0.193769,0.765408,0.11548,0.27378,0.321632,0.053352,0.08616,0.862906
delayed_reappearance_shift,cabinet_restocking,object_removed,0,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.867439
delayed_reappearance_shift,cabinet_restocking,object_removed,1,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.881022
delayed_reappearance_shift,cabinet_restocking,object_removed,2,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.861995
delayed_reappearance_shift,cabinet_restocking,object_removed,3,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.871971
delayed_reappearance_shift,cabinet_restocking,object_removed,4,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.866457
delayed_reappearance_shift,cabinet_restocking,object_removed,5,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.85778
delayed_reappearance_shift,cabinet_restocking,object_removed,6,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.880474
delayed_reappearance_shift,cabinet_restocking,object_removed,7,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.852575
delayed_reappearance_shift,cabinet_restocking,object_removed,8,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.869933
delayed_reappearance_shift,cabinet_restocking,object_removed,9,0.56,0.280459,0.615908,0.255136,0.142652,0.352872,0.135424,0.05928,0.126368,0.857198
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,0,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.872428
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,1,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.870077
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,2,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.877695
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,3,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.858332
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,4,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.867102
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,5,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.853778
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,6,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.872592
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,7,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.853872
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,8,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.850423
delayed_reappearance_shift,cabinet_restocking,human_temporary_obstruction,9,0.56,0.610411,0.124566,0.164016,0.081516,0.438048,0.727904,0.272688,0.091904,0.859653
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,0,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.866445
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,1,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.846004
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,2,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.877022
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,3,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.864253
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,4,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.875596
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,5,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.853766
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,6,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.858739
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,7,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.853905
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,8,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.865996
delayed_reappearance_shift,cabinet_restocking,goal_specification_changed,9,0.56,0.230966,0.525944,0.36448,0.230961,0.292032,0.152352,0.100776,0.505472,0.86921
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,0,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.862772
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,1,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.876173
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,2,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.87824
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,3,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.863096
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,4,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.860414
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,5,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.87265
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,6,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.873373
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,7,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.867674
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,8,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.866209
delayed_reappearance_shift,cabinet_restocking,substitute_goal_available,9,0.56,0.34645,0.42906,0.328032,0.305683,0.24336,0.25392,0.082992,0.252736,0.866146
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,0,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.868126
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,1,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.86895
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,2,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.857998
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,3,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.868192
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,4,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.864477
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,5,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.8677
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,6,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.857763
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,7,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.852188
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,8,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.858695
delayed_reappearance_shift,cabinet_restocking,delayed_reappearance,9,0.56,0.659904,0.179928,0.36448,0.122273,0.3042,0.609408,0.112632,0.160832,0.854615
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,0,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.845933
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,1,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.859454
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,2,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.840308
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,3,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.864471
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,4,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.853781
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,5,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.846039
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,6,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.842548
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,7,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.847678
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,8,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.841147
delayed_reappearance_shift,cabinet_restocking,cascading_disappearing_goal,9,0.56,0.692899,0.581307,0.710736,0.25134,0.523224,0.372416,0.189696,0.379104,0.849887
goal_change_shift,shelf_retrieval,visual_occlusion,0,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.86504
goal_change_shift,shelf_retrieval,visual_occlusion,1,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.867523
goal_change_shift,shelf_retrieval,visual_occlusion,2,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.884275
goal_change_shift,shelf_retrieval,visual_occlusion,3,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.877002
goal_change_shift,shelf_retrieval,visual_occlusion,4,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.892136
goal_change_shift,shelf_retrieval,visual_occlusion,5,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.869812
goal_change_shift,shelf_retrieval,visual_occlusion,6,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.888664
goal_change_shift,shelf_retrieval,visual_occlusion,7,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.886583
goal_change_shift,shelf_retrieval,visual_occlusion,8,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.896049
goal_change_shift,shelf_retrieval,visual_occlusion,9,0.62,0.653594,0.05669,0.11648,0.053965,0.120528,0.50048,0.031949,0.072576,0.891845
goal_change_shift,shelf_retrieval,object_moved,0,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.891649
goal_change_shift,shelf_retrieval,object_moved,1,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.86943
goal_change_shift,shelf_retrieval,object_moved,2,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.894431
goal_change_shift,shelf_retrieval,object_moved,3,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.889976
goal_change_shift,shelf_retrieval,object_moved,4,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.90964
goal_change_shift,shelf_retrieval,object_moved,5,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.889502
goal_change_shift,shelf_retrieval,object_moved,6,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.883129
goal_change_shift,shelf_retrieval,object_moved,7,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.883723
goal_change_shift,shelf_retrieval,object_moved,8,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.875177
goal_change_shift,shelf_retrieval,object_moved,9,0.62,0.311942,0.198415,0.69888,0.09174,0.22599,0.237728,0.028754,0.13608,0.874745
goal_change_shift,shelf_retrieval,object_removed,0,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.893193
goal_change_shift,shelf_retrieval,object_removed,1,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.876757
goal_change_shift,shelf_retrieval,object_removed,2,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.874896
goal_change_shift,shelf_retrieval,object_removed,3,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.872426
goal_change_shift,shelf_retrieval,object_removed,4,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.867049
goal_change_shift,shelf_retrieval,object_removed,5,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.890879
goal_change_shift,shelf_retrieval,object_removed,6,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.892279
goal_change_shift,shelf_retrieval,object_removed,7,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.898676
goal_change_shift,shelf_retrieval,object_removed,8,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.886092
goal_change_shift,shelf_retrieval,object_removed,9,0.62,0.252525,0.630675,0.23296,0.113326,0.291276,0.100096,0.031949,0.199584,0.896869
goal_change_shift,shelf_retrieval,human_temporary_obstruction,0,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.875204
goal_change_shift,shelf_retrieval,human_temporary_obstruction,1,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.883592
goal_change_shift,shelf_retrieval,human_temporary_obstruction,2,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.887511
goal_change_shift,shelf_retrieval,human_temporary_obstruction,3,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.898632
goal_change_shift,shelf_retrieval,human_temporary_obstruction,4,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.865505
goal_change_shift,shelf_retrieval,human_temporary_obstruction,5,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.911493
goal_change_shift,shelf_retrieval,human_temporary_obstruction,6,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.894572
goal_change_shift,shelf_retrieval,human_temporary_obstruction,7,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.891853
goal_change_shift,shelf_retrieval,human_temporary_obstruction,8,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.892049
goal_change_shift,shelf_retrieval,human_temporary_obstruction,9,0.62,0.549613,0.127552,0.14976,0.064758,0.361584,0.538016,0.146964,0.145152,0.867953
goal_change_shift,shelf_retrieval,goal_specification_changed,0,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.883835
goal_change_shift,shelf_retrieval,goal_specification_changed,1,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.894088
goal_change_shift,shelf_retrieval,goal_specification_changed,2,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.886077
goal_change_shift,shelf_retrieval,goal_specification_changed,3,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.885907
goal_change_shift,shelf_retrieval,goal_specification_changed,4,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.869018
goal_change_shift,shelf_retrieval,goal_specification_changed,5,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.889052
goal_change_shift,shelf_retrieval,goal_specification_changed,6,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.8648
goal_change_shift,shelf_retrieval,goal_specification_changed,7,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.887658
goal_change_shift,shelf_retrieval,goal_specification_changed,8,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.875064
goal_change_shift,shelf_retrieval,goal_specification_changed,9,0.62,0.207962,0.538554,0.3328,0.18348,0.241056,0.112608,0.054313,0.798336,0.876308
goal_change_shift,shelf_retrieval,substitute_goal_available,0,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.892506
goal_change_shift,shelf_retrieval,substitute_goal_available,1,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.882629
goal_change_shift,shelf_retrieval,substitute_goal_available,2,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.863079
goal_change_shift,shelf_retrieval,substitute_goal_available,3,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.860233
goal_change_shift,shelf_retrieval,substitute_goal_available,4,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.89438
goal_change_shift,shelf_retrieval,substitute_goal_available,5,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.879018
goal_change_shift,shelf_retrieval,substitute_goal_available,6,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.867679
goal_change_shift,shelf_retrieval,substitute_goal_available,7,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.879968
goal_change_shift,shelf_retrieval,substitute_goal_available,8,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.878793
goal_change_shift,shelf_retrieval,substitute_goal_available,9,0.62,0.311942,0.439347,0.29952,0.242842,0.20088,0.18768,0.044728,0.399168,0.868615
goal_change_shift,shelf_retrieval,delayed_reappearance,0,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.882275
goal_change_shift,shelf_retrieval,delayed_reappearance,1,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.87696
goal_change_shift,shelf_retrieval,delayed_reappearance,2,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.891815
goal_change_shift,shelf_retrieval,delayed_reappearance,3,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.872505
goal_change_shift,shelf_retrieval,delayed_reappearance,4,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.886153
goal_change_shift,shelf_retrieval,delayed_reappearance,5,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.878176
goal_change_shift,shelf_retrieval,delayed_reappearance,6,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.878158
goal_change_shift,shelf_retrieval,delayed_reappearance,7,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.883598
goal_change_shift,shelf_retrieval,delayed_reappearance,8,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.867062
goal_change_shift,shelf_retrieval,delayed_reappearance,9,0.62,0.594176,0.184242,0.3328,0.097137,0.2511,0.450432,0.060703,0.254016,0.895258
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,0,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.86665
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,1,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.868964
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,2,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.87824
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,3,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.890033
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,4,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.864782
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,5,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.868742
goal_change_shift,shelf_retrieval,cascading_disappearing_goal,6,0.62,0.623885,0.595244,0.64896,0.19967,0.431892,0.275264,0.102236,0.598752,0.864403
